id,chapter,model_name,gdp_rating,interest_rate_rating,inflation_rating,employment_rating,stock_market_rating,confidence_level,justification
244,1973-1-st_louis,anthropic.claude-instant-v1,1,1,0,0,0,medium,This is a mock justification for testing purposes.
245,1973-1-st_louis,anthropic.claude-instant-v1-100k,1,1,-1,-1,1,high,This is a mock justification for testing purposes.
246,1973-1-st_louis,anthropic.claude-instant-v1-1k,0,0,1,-1,-1,low,This is a mock justification for testing purposes.
247,1973-1-st_louis,anthropic.claude-instant-v1-10k,0,-1,0,-1,-1,medium,This is a mock justification for testing purposes.
248,1973-1-st_louis,anthropic.claude-instant-v1-100k,1,-1,-1,0,-1,high,This is a mock justification for testing purposes.
249,1973-1-st_louis,anthropic.claude-instant-v1-1k,-1,0,0,1,0,low,This is a mock justification for testing purposes.
250,1973-1-st_louis,anthropic.claude-instant-v1-10k,-1,1,0,-1,0,medium,This is a mock justification for testing purposes.
251,1973-1-st_louis,anthropic.claude-instant-v1-100k,1,-1,-1,-1,-1,high,This is a mock justification for testing purposes.
252,1973-1-st_louis,anthropic.claude-instant-v1-1k,1,1,1,1,1,low,This is a mock justification for testing purposes.
253,1973-1-st_louis,anthropic.claude-instant-v1-10k,0,-1,1,0,-1,high,This is a mock justification for testing purposes.
254,1973-1-st_louis,anthropic.claude-instant-v1-100k,1,0,0,1,1,medium,This is a mock justification for testing purposes.
255,1973-1-st_louis,anthropic.claude-instant-v1-1k,-1,1,-1,-1,0,medium,This is a mock justification for testing purposes.
256,1973-1-st_louis,anthropic.claude-instant-v1-10k,-1,0,0,0,0,low,This is a mock justification for testing purposes.
257,1973-1-st_louis,anthropic.claude-instant-v1-100k,-1,1,0,0,0,medium,This is a mock justification for testing purposes.
258,1973-1-st_louis,anthropic.claude-instant-v1-1k,-1,0,1,1,-1,low,This is a mock justification for testing purposes.
259,1973-1-st_louis,anthropic.claude-instant-v1-10k,-1,1,-1,-1,0,medium,This is a mock justification for testing purposes.
260,1973-1-st_louis,anthropic.claude-instant-v1-100k,0,-1,-1,0,-1,low,This is a mock justification for testing purposes.
261,1973-2-atlanta,anthropic.claude-v2,1,1,1,-1,-1,medium,This is a mock justification for testing purposes.
262,1973-2-atlanta,ai21.j2-ultra-v1,-1,-1,0,-1,-1,high,This is a mock justification for testing purposes.
263,1973-2-atlanta,amazon.titan-text-express-v1,1,0,-1,1,0,high,This is a mock justification for testing purposes.
264,1973-2-atlanta,anthropic.claude-instant-v1,1,0,1,-1,-1,medium,This is a mock justification for testing purposes.
265,1973-2-atlanta,anthropic.claude-instant-v1-100k,0,1,-1,1,-1,medium,This is a mock justification for testing purposes.
266,1973-2-atlanta,anthropic.claude-instant-v1-1k,0,1,-1,-1,-1,high,This is a mock justification for testing purposes.
267,1973-2-atlanta,anthropic.claude-instant-v1-10k,1,1,-1,-1,1,medium,This is a mock justification for testing purposes.
268,1973-2-atlanta,anthropic.claude-instant-v1-100k,0,1,0,0,0,medium,This is a mock justification for testing purposes.
269,1973-2-atlanta,anthropic.claude-instant-v1-1k,-1,0,1,-1,0,medium,This is a mock justification for testing purposes.
270,1973-2-atlanta,anthropic.claude-instant-v1-10k,1,-1,1,-1,-1,high,This is a mock justification for testing purposes.
271,1973-2-atlanta,anthropic.claude-instant-v1-100k,-1,-1,-1,-1,-1,medium,This is a mock justification for testing purposes.
272,1973-2-atlanta,anthropic.claude-instant-v1-1k,0,-1,0,1,-1,medium,This is a mock justification for testing purposes.
273,1973-2-atlanta,anthropic.claude-instant-v1-10k,-1,0,1,-1,1,low,This is a mock justification for testing purposes.
274,1973-2-atlanta,anthropic.claude-instant-v1-100k,1,0,1,1,-1,low,This is a mock justification for testing purposes.
275,1973-2-atlanta,anthropic.claude-instant-v1-1k,0,0,0,-1,1,medium,This is a mock justification for testing purposes.
276,1973-2-atlanta,anthropic.claude-instant-v1-10k,0,-1,1,-1,0,low,This is a mock justification for testing purposes.
277,1973-2-atlanta,anthropic.claude-instant-v1-100k,-1,0,-1,-1,1,low,This is a mock justification for testing purposes.
278,1973-2-atlanta,anthropic.claude-instant-v1-1k,1,1,-1,1,-1,high,This is a mock justification for testing purposes.
279,1973-2-atlanta,anthropic.claude-instant-v1-10k,0,-1,1,-1,0,high,This is a mock justification for testing purposes.
280,1973-2-atlanta,anthropic.claude-instant-v1-100k,1,1,0,-1,1,high,This is a mock justification for testing purposes.
281,1973-2-boston,anthropic.claude-v2,1,0,-1,0,-1,high,This is a mock justification for testing purposes.
282,1973-2-boston,ai21.j2-ultra-v1,-1,-1,1,0,-1,medium,This is a mock justification for testing purposes.
283,1973-2-boston,amazon.titan-text-express-v1,0,-1,-1,0,-1,medium,This is a mock justification for testing purposes.
284,1973-2-boston,anthropic.claude-instant-v1,-1,-1,1,-1,0,low,This is a mock justification for testing purposes.
285,1973-2-boston,anthropic.claude-instant-v1-100k,-1,-1,1,0,1,high,This is a mock justification for testing purposes.
286,1973-2-boston,anthropic.claude-instant-v1-1k,1,-1,0,-1,0,low,This is a mock justification for testing purposes.
287,1973-2-boston,anthropic.claude-instant-v1-10k,-1,-1,0,0,-1,medium,This is a mock justification for testing purposes.
288,1973-2-boston,anthropic.claude-instant-v1-100k,0,1,0,0,0,low,This is a mock justification for testing purposes.
289,1973-2-boston,anthropic.claude-instant-v1-1k,-1,1,-1,0,1,medium,This is a mock justification for testing purposes.
290,1973-2-boston,anthropic.claude-instant-v1-10k,-1,0,0,-1,0,high,This is a mock justification for testing purposes.
291,1973-2-boston,anthropic.claude-instant-v1-100k,1,0,1,1,-1,medium,This is a mock justification for testing purposes.
292,1973-2-boston,anthropic.claude-instant-v1-1k,1,0,0,-1,0,low,This is a mock justification for testing purposes.
293,1973-2-boston,anthropic.claude-instant-v1-10k,1,-1,0,1,-1,high,This is a mock justification for testing purposes.
294,1973-2-boston,anthropic.claude-instant-v1-100k,0,1,1,-1,0,medium,This is a mock justification for testing purposes.
295,1973-2-boston,anthropic.claude-instant-v1-1k,1,0,1,-1,0,high,This is a mock justification for testing purposes.
296,1973-2-boston,anthropic.claude-instant-v1-10k,0,1,0,1,0,medium,This is a mock justification for testing purposes.
297,1973-2-boston,anthropic.claude-instant-v1-100k,1,0,0,-1,1,high,This is a mock justification for testing purposes.
298,1973-2-boston,anthropic.claude-instant-v1-1k,-1,0,-1,-1,-1,high,This is a mock justification for testing purposes.
299,1973-2-boston,anthropic.claude-instant-v1-10k,1,1,-1,-1,1,low,This is a mock justification for testing purposes.
300,1973-2-boston,anthropic.claude-instant-v1-100k,0,1,-1,0,-1,low,This is a mock justification for testing purposes.
301,1973-2-chicago,anthropic.claude-v2,-1,-1,0,1,1,medium,This is a mock justification for testing purposes.
302,1973-2-chicago,ai21.j2-ultra-v1,-1,-1,1,1,0,high,This is a mock justification for testing purposes.
303,1973-2-chicago,amazon.titan-text-express-v1,0,0,1,0,0,medium,This is a mock justification for testing purposes.
304,1973-2-chicago,anthropic.claude-instant-v1,0,0,-1,0,-1,medium,This is a mock justification for testing purposes.
305,1973-2-chicago,anthropic.claude-instant-v1-100k,1,0,-1,-1,-1,medium,This is a mock justification for testing purposes.
306,1973-2-chicago,anthropic.claude-instant-v1-1k,1,0,1,1,0,medium,This is a mock justification for testing purposes.
307,1973-2-chicago,anthropic.claude-instant-v1-10k,0,-1,0,1,1,high,This is a mock justification for testing purposes.
308,1973-2-chicago,anthropic.claude-instant-v1-100k,-1,1,0,0,0,medium,This is a mock justification for testing purposes.
309,1973-2-chicago,anthropic.claude-instant-v1-1k,1,0,-1,0,1,medium,This is a mock justification for testing purposes.
310,1973-2-chicago,anthropic.claude-instant-v1-10k,1,-1,0,1,1,low,This is a mock justification for testing purposes.
311,1973-2-chicago,anthropic.claude-instant-v1-100k,1,1,0,-1,0,high,This is a mock justification for testing purposes.
312,1973-2-chicago,anthropic.claude-instant-v1-1k,0,1,-1,-1,0,low,This is a mock justification for testing purposes.
313,1973-2-chicago,anthropic.claude-instant-v1-10k,0,1,1,1,-1,low,This is a mock justification for testing purposes.
314,1973-2-chicago,anthropic.claude-instant-v1-100k,0,0,1,1,0,low,This is a mock justification for testing purposes.
315,1973-2-chicago,anthropic.claude-instant-v1-1k,0,-1,0,1,0,low,This is a mock justification for testing purposes.
316,1973-2-chicago,anthropic.claude-instant-v1-10k,0,-1,-1,-1,-1,medium,This is a mock justification for testing purposes.
317,1973-2-chicago,anthropic.claude-instant-v1-100k,-1,0,1,0,1,low,This is a mock justification for testing purposes.
318,1973-2-chicago,anthropic.claude-instant-v1-1k,1,-1,1,1,-1,low,This is a mock justification for testing purposes.
319,1973-2-chicago,anthropic.claude-instant-v1-10k,0,-1,0,1,-1,high,This is a mock justification for testing purposes.
320,1973-2-chicago,anthropic.claude-instant-v1-100k,1,1,1,-1,-1,low,This is a mock justification for testing purposes.
321,1973-2-cleveland,anthropic.claude-v2,-1,0,1,1,1,high,This is a mock justification for testing purposes.
322,1973-2-cleveland,ai21.j2-ultra-v1,1,-1,-1,0,1,low,This is a mock justification for testing purposes.
323,1973-2-cleveland,amazon.titan-text-express-v1,-1,1,-1,0,0,high,This is a mock justification for testing purposes.
324,1973-2-cleveland,anthropic.claude-instant-v1,-1,1,-1,-1,1,low,This is a mock justification for testing purposes.
325,1973-2-cleveland,anthropic.claude-instant-v1-100k,1,1,0,0,1,low,This is a mock justification for testing purposes.
326,1973-2-cleveland,anthropic.claude-instant-v1-1k,0,1,-1,1,1,low,This is a mock justification for testing purposes.
327,1973-2-cleveland,anthropic.claude-instant-v1-10k,0,-1,-1,1,1,medium,This is a mock justification for testing purposes.
328,1973-2-cleveland,anthropic.claude-instant-v1-100k,0,0,-1,-1,-1,high,This is a mock justification for testing purposes.
329,1973-2-cleveland,anthropic.claude-instant-v1-1k,1,1,1,1,0,high,This is a mock justification for testing purposes.
330,1973-2-cleveland,anthropic.claude-instant-v1-10k,-1,-1,0,-1,-1,medium,This is a mock justification for testing purposes.
331,1973-2-cleveland,anthropic.claude-instant-v1-100k,1,-1,0,1,0,low,This is a mock justification for testing purposes.
332,1973-2-cleveland,anthropic.claude-instant-v1-1k,0,-1,1,0,0,medium,This is a mock justification for testing purposes.
333,1973-2-cleveland,anthropic.claude-instant-v1-10k,-1,-1,1,-1,-1,high,This is a mock justification for testing purposes.
334,1973-2-cleveland,anthropic.claude-instant-v1-100k,1,0,1,0,0,medium,This is a mock justification for testing purposes.
335,1973-2-cleveland,anthropic.claude-instant-v1-1k,0,-1,-1,-1,0,medium,This is a mock justification for testing purposes.
336,1973-2-cleveland,anthropic.claude-instant-v1-10k,0,1,0,1,1,medium,This is a mock justification for testing purposes.
337,1973-2-cleveland,anthropic.claude-instant-v1-100k,1,-1,1,-1,0,low,This is a mock justification for testing purposes.
338,1973-2-cleveland,anthropic.claude-instant-v1-1k,0,-1,1,1,1,medium,This is a mock justification for testing purposes.
339,1973-2-cleveland,anthropic.claude-instant-v1-10k,1,-1,0,1,-1,low,This is a mock justification for testing purposes.
340,1973-2-cleveland,anthropic.claude-instant-v1-100k,0,1,0,-1,1,high,This is a mock justification for testing purposes.
341,1973-2-dallas,anthropic.claude-v2,0,0,-1,0,1,high,This is a mock justification for testing purposes.
342,1973-2-dallas,ai21.j2-ultra-v1,0,0,0,-1,0,high,This is a mock justification for testing purposes.
343,1973-2-dallas,amazon.titan-text-express-v1,-1,0,1,-1,0,medium,This is a mock justification for testing purposes.
344,1973-2-dallas,anthropic.claude-instant-v1,-1,1,-1,-1,1,low,This is a mock justification for testing purposes.
345,1973-2-dallas,anthropic.claude-instant-v1-100k,-1,-1,-1,-1,-1,high,This is a mock justification for testing purposes.
346,1973-2-dallas,anthropic.claude-instant-v1-1k,-1,1,-1,-1,0,medium,This is a mock justification for testing purposes.
347,1973-2-dallas,anthropic.claude-instant-v1-10k,-1,-1,1,-1,-1,high,This is a mock justification for testing purposes.
348,1973-2-dallas,anthropic.claude-instant-v1-100k,-1,-1,0,1,-1,low,This is a mock justification for testing purposes.
349,1973-2-dallas,anthropic.claude-instant-v1-1k,1,-1,-1,0,-1,low,This is a mock justification for testing purposes.
350,1973-2-dallas,anthropic.claude-instant-v1-10k,0,1,0,-1,-1,low,This is a mock justification for testing purposes.
351,1973-2-dallas,anthropic.claude-instant-v1-100k,0,-1,-1,1,1,medium,This is a mock justification for testing purposes.
352,1973-2-dallas,anthropic.claude-instant-v1-1k,-1,1,-1,0,-1,low,This is a mock justification for testing purposes.
353,1973-2-dallas,anthropic.claude-instant-v1-10k,1,0,-1,1,1,medium,This is a mock justification for testing purposes.
354,1973-2-dallas,anthropic.claude-instant-v1-100k,0,0,0,-1,-1,high,This is a mock justification for testing purposes.
355,1973-2-dallas,anthropic.claude-instant-v1-1k,-1,-1,0,-1,0,medium,This is a mock justification for testing purposes.
356,1973-2-dallas,anthropic.claude-instant-v1-10k,0,-1,-1,0,0,low,This is a mock justification for testing purposes.
357,1973-2-dallas,anthropic.claude-instant-v1-100k,0,0,-1,0,1,low,This is a mock justification for testing purposes.
358,1973-2-dallas,anthropic.claude-instant-v1-1k,-1,0,-1,0,0,low,This is a mock justification for testing purposes.
359,1973-2-dallas,anthropic.claude-instant-v1-10k,0,0,1,1,1,high,This is a mock justification for testing purposes.
360,1973-2-dallas,anthropic.claude-instant-v1-100k,0,1,-1,0,0,high,This is a mock justification for testing purposes.
361,1973-2-kensas_city,anthropic.claude-v2,0,-1,-1,-1,0,medium,This is a mock justification for testing purposes.
362,1973-2-kensas_city,ai21.j2-ultra-v1,1,-1,1,0,1,high,This is a mock justification for testing purposes.
363,1973-2-kensas_city,amazon.titan-text-express-v1,0,1,1,1,1,high,This is a mock justification for testing purposes.
364,1973-2-kensas_city,anthropic.claude-instant-v1,-1,-1,1,0,1,medium,This is a mock justification for testing purposes.
365,1973-2-kensas_city,anthropic.claude-instant-v1-100k,-1,0,0,1,-1,low,This is a mock justification for testing purposes.
366,1973-2-kensas_city,anthropic.claude-instant-v1-1k,-1,-1,1,1,-1,low,This is a mock justification for testing purposes.
367,1973-2-kensas_city,anthropic.claude-instant-v1-10k,1,0,-1,-1,-1,high,This is a mock justification for testing purposes.
368,1973-2-kensas_city,anthropic.claude-instant-v1-100k,1,1,0,0,0,medium,This is a mock justification for testing purposes.
369,1973-2-kensas_city,anthropic.claude-instant-v1-1k,-1,-1,0,0,-1,low,This is a mock justification for testing purposes.
370,1973-2-kensas_city,anthropic.claude-instant-v1-10k,1,-1,0,0,0,high,This is a mock justification for testing purposes.
371,1973-2-kensas_city,anthropic.claude-instant-v1-100k,-1,0,1,1,-1,low,This is a mock justification for testing purposes.
372,1973-2-kensas_city,anthropic.claude-instant-v1-1k,-1,0,-1,0,0,high,This is a mock justification for testing purposes.
373,1973-2-kensas_city,anthropic.claude-instant-v1-10k,1,0,-1,0,1,low,This is a mock justification for testing purposes.
374,1973-2-kensas_city,anthropic.claude-instant-v1-100k,1,0,1,-1,1,medium,This is a mock justification for testing purposes.
375,1973-2-kensas_city,anthropic.claude-instant-v1-1k,1,-1,0,0,0,medium,This is a mock justification for testing purposes.
376,1973-2-kensas_city,anthropic.claude-instant-v1-10k,0,0,-1,-1,1,medium,This is a mock justification for testing purposes.
377,1973-2-kensas_city,anthropic.claude-instant-v1-100k,1,0,-1,1,-1,high,This is a mock justification for testing purposes.
378,1973-2-kensas_city,anthropic.claude-instant-v1-1k,1,0,-1,-1,0,low,This is a mock justification for testing purposes.
